#
# KWIC Concordance.
# Format: tab-separated, UTF-8. Corpus engine: Corpuscle, Clarino K Centre, Bergen
#
# Corpus:         (GRC)
# Query:          [slemma = "ტკივება"] | [slemma = "ტკენა"] 
# Matches:        6628
# Excluded:       0
# Execution time: 0.018666 sec. (0.012737 CPU sec.)
#
# match	slemma	lemma	features	
#
იტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Impv SV <S-DO> <S:Erg> <DO:Nom> S:2Sg DO:3 ¦ V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:2Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3 ¦ V MedAct PluPerf <S> <S:Dat> S:3Sg DO:3 ¦ V Act PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
ატკენდა	ტკენა	ტკენ[ა]/ტკენ	V MedAct Cond <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
სტკენოდა	ტკენა	ტკენ[ა]/ტკენ	V MedPass Inv PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
უტკენია	ტკენა	ტკენ[ა]/ტკენ	V MedAct Perf <S> <S:Dat> S:3Sg DO:3 ¦ V Act Perf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინათ	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Pl DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3 ¦ V MedAct PluPerf <S> <S:Dat> S:3Sg DO:3 ¦ V Act PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
ატკინონ	ტკენა	ტკენ[ა]/ტკინ	V MedAct Opt <S-IO> <S:Erg> <IO:Dat> S:3Pl IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ატკინეს	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Pl IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3 ¦ V MedAct PluPerf <S> <S:Dat> S:3Sg DO:3 ¦ V Act PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
სტკენოდა	ტკენა	ტკენ[ა]/ტკენ	V MedPass Inv PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
უტკენია	ტკენა	ტკენ[ა]/ტკენ	V MedAct Perf <S> <S:Dat> S:3Sg DO:3 ¦ V Act Perf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
უტკენია	ტკენა	ტკენ[ა]/ტკენ	V MedAct Perf <S> <S:Dat> S:3Sg DO:3 ¦ V Act Perf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ატკინეს	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Pl IO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
მატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
გატკინეთ-მეთქი	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:1Sg IO:2Pl Encl:IndSp1
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
გვატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Pl
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
ატკენდა	ტკენა	ტკენ[ა]/ტკენ	V MedAct Cond <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:3
მატკენდნენ	ტკენა	ტკენ[ა]/ტკენ	V MedAct ConjFut <S-IO> <S:Nom> <IO:Dat> S:3Pl IO:1Sg
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
მაკკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Fut <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg LevGuess
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
გვტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Pl
ვატკინე	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:1Sg IO:3
იტკინეს	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Pl DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვატკინოთ	ტკენა	ტკენ[ა]/ტკინ	V MedAct Opt <S-IO> <S:Erg> <IO:Dat> S:1Pl IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვატკინე	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:1Sg IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
გეტკინებაო	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Fut <S-DO> <S:Dat> <DO:Nom> S:2Sg DO:3 Encl:IndSp3
ვატკინოთ	ტკენა	ტკენ[ა]/ტკინ	V MedAct Opt <S-IO> <S:Erg> <IO:Dat> S:1Pl IO:3
ატკენ	ტკენა	ტკენ[ა]/ტკენ	V MedAct Fut <S-IO> <S:Nom> <IO:Dat> S:2Sg IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3 ¦ V MedAct PluPerf <S> <S:Dat> S:3Sg DO:3 ¦ V Act PluPerf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
სტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:3
ეტკინათ	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Pl DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
გეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:2Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3 ¦ V MedAct PluPerf <S> <S:Dat> S:1Sg DO:3 ¦ V Act PluPerf <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
უტკენია	ტკენა	ტკენ[ა]/ტკენ	V MedAct Perf <S> <S:Dat> S:3Sg DO:3 ¦ V Act Perf <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვატკინო	ტკენა	ტკენ[ა]/ტკინ	V MedAct Opt <S-IO> <S:Erg> <IO:Dat> S:1Sg IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ვიტკინეო	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3 Encl:IndSp3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინაო	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3 Encl:IndSp3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
მატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Sg
მატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:1Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინეს	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Pl DO:3
ვატკინოთ	ტკენა	ტკენ[ა]/ტკინ	V MedAct Opt <S-IO> <S:Erg> <IO:Dat> S:1Pl IO:3
ტკენის	ტკენა	ტკენ[ა]/ტკინ	N VN Gen Sg
გატკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Fut <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:2Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:1Sg
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
იტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Impv SV <S-DO> <S:Erg> <DO:Nom> S:2Sg DO:3 ¦ V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:2Sg DO:3
ატკინეს	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Pl IO:3
ვიტკინე	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:1Sg DO:3
ეტკინებათ	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Fut <S-DO> <S:Dat> <DO:Nom> S:3Pl DO:3
ეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:3Sg DO:3
გტკენთ	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:2Pl
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
მეტკინა	ტკენა	ტკენ[ა]/ტკინ	V MedPass Inv Aor <S-DO> <S:Dat> <DO:Nom> S:1Sg DO:3
გტკენს	ტკენა	ტკენ[ა]/ტკენ	V MedAct Pres <S-IO> <S:Nom> <IO:Dat> S:3Sg IO:2Sg
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
ატკინა	ტკენა	ტკენ[ა]/ტკინ	V MedAct Aor <S-IO> <S:Erg> <IO:Dat> S:3Sg IO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
იტკინა	ტკენა	ტკენ[ა]/ტკინ	V Act Aor SV <S-DO> <S:Erg> <DO:Nom> S:3Sg DO:3
